uq,error
-3.0827402671178183,0.3709677419354839
-3.3796430826187134,0.1408450704225352
-3.409342050552368,0.2535211267605634
-3.157470186551412,0.4333333333333333
-3.0649523735046387,0.2962962962962963
-3.3752848704655967,0.25
-3.190083384513855,0.1904761904761904
-2.934212644894918,0.4666666666666667
-3.0986874103546143,0.3333333333333333
-3.3619516690572104,0.3287671232876712
-2.953145146369934,0.3529411764705882
-3.54906702041626,0.2926829268292683
-3.3103721539179483,0.2285714285714285
-3.2336612542470298,0.2666666666666667
-3.3585196336110434,0.2285714285714285
-2.9419986804326377,0.3387096774193548
-3.625418941179911,0.352112676056338
-2.680456201235453,0.6
-3.428226192792257,0.3333333333333333
-3.1466219822565717,0.3333333333333333
-3.4468772808710733,0.2222222222222222
-3.090433875719706,0.1379310344827586
-2.785390575726827,0.46875
-3.0038982232411704,0.2758620689655172
-3.48708168665568,0.3181818181818182
-3.439005891482035,0.2784810126582279
-2.376140594482422,0.8974358974358975
-3.1235185066858926,0.3269230769230768
-3.427449385325114,0.3026315789473685
-2.613956570625305,0.375
-3.164563020070394,0.3698630136986301
-3.2427467505137124,0.171875
-2.513262708981832,0.4
-2.928144375483195,0.4444444444444444
-2.7962523301442466,0.6785714285714286
-2.589567303657532,0.4883720930232558
-2.9338010946909585,0.3469387755102041
-3.2742774883906045,0.2539682539682539
-3.3588118155797324,0.203125
-2.779834270477295,0.6153846153846154
-3.101114789644877,0.4666666666666667
-2.355666975180308,0.4545454545454546
-3.3716010252634683,0.2615384615384615
-2.42200255393982,0.4
-2.927925229072571,0.4186046511627906
-3.097063899040222,0.3157894736842105
-3.023537357648214,0.3888888888888888
-2.76503054300944,0.3243243243243243
-3.0349369049072266,0.52
-2.620952049891154,0.4571428571428572
-3.0049005349477134,0.3508771929824561
-3.4688961505889893,0.3176470588235294
-3.471238056818644,0.1999999999999999
-2.787023742993673,0.42
-3.044180035591125,0.3272727272727272
-3.2766760190327964,0.2727272727272727
-3.5011175870895386,0.3283582089552238
-2.670019825299581,0.3260869565217391
-2.775989055633545,0.3658536585365853
-2.9764206409454346,0.360655737704918
-2.9339269002278647,0.339622641509434
-2.9068803787231445,0.4821428571428571
-2.6131532986958823,0.409090909090909
-3.101274530092875,0.2539682539682539
-3.112953225771586,0.3333333333333333
-2.529513438542684,0.3777777777777777
-3.174697041511536,0.2325581395348837
-2.839018940925598,0.2115384615384615
-2.911340872446696,0.4901960784313726
-3.0481457312901816,0.3703703703703703
-3.689042329788208,0.3552631578947368
-2.896294434865316,0.3404255319148936
-2.7799055576324463,0.2553191489361702
-3.1080143451690674,0.359375
-3.2845848004023237,0.3194444444444444
-2.6232924461364746,0.5535714285714286
-2.8000175952911377,0.4285714285714286
